 i,   x(i),   F(i)
        8253   29.436711267600003        5.3029644267600009E-003
        8254   29.440278056800004        5.3033211056800009E-003
        8255   29.443844846000005        5.3036777846000010E-003
        8256   29.447411635200002        5.3040344635200002E-003
        8257   29.450978424400002        5.3043911424400002E-003
        8258   29.454545213600003        5.3047478213600003E-003
        8259   29.458112002800004        5.3051045002800003E-003
        8260   29.461678792000004        5.3054611792000004E-003
        8261   29.465245581200005        5.3058178581200004E-003
        8262   29.468812370400002        5.3061745370399996E-003
        8263   29.472379159600003        5.3065312159599996E-003
        8264   29.475945948800003        5.3068878948799997E-003
        8265   29.479512738000004        5.3072445737999997E-003
        8266   29.483079527200005        5.3076012527200006E-003
        8267   29.486646316400002        5.3079579316399998E-003
        8268   29.490213105600002        5.3083146105599999E-003
        8269   29.493779894800003        5.3086712894799999E-003
        8270   29.497346684000004        5.3090279684000000E-003
        8271   29.500913473200004        5.3093846473200000E-003
        8272   29.504480262400005        5.3097413262400001E-003
        8273   29.508047051600002        5.3100980051600001E-003
        8274   29.511613840800003        5.3104546840800002E-003
        8275   29.515180630000003        5.3108113630000002E-003
        8276   29.518747419200004        5.3111680419200002E-003
        8277   29.522314208400005        5.3115247208400003E-003
        8278   29.525880997600002        5.3118813997600003E-003
        8279   29.529447786800002        5.3122380786800004E-003
        8280   29.533014576000003        5.3125947576000004E-003
        8281   29.536581365200004        5.3129514365200005E-003
        8282   29.540148154400004        5.3133081154400005E-003
        8283   29.543714943600005        5.3136647943600006E-003
        8284   29.547281732800002        5.3140214732800006E-003
        8285   29.550848522000003        5.3143781522000007E-003
        8286   29.554415311200003        5.3147348311200007E-003
        8287   29.557982100400004        5.3150915100400008E-003
        8288   29.561548889600004        5.3154481889600008E-003
        8289   29.565115678800002        5.3158048678800000E-003
        8290   29.568682468000002        5.3161615468000000E-003
        8291   29.572249257200003        5.3165182257200001E-003
        8292   29.575816046400004        5.3168749046400001E-003
        8293   29.579382835600004        5.3172315835600002E-003
        8294   29.582949624800005        5.3175882624800002E-003
        8295   29.586516414000002        5.3179449414000003E-003
        8296   29.590083203200003        5.3183016203200003E-003
        8297   29.593649992400003        5.3186582992400004E-003
        8298   29.597216781600004        5.3190149781600004E-003
        8299   29.600783570800004        5.3193716570800005E-003
        8300   29.604350360000005        5.3197283360000005E-003
        8301   29.607917149200002        5.3200850149199997E-003
        8302   29.611483938400003        5.3204416938399997E-003
        8303   29.615050727600003        5.3207983727599998E-003
        8304   29.618617516800004        5.3211550516799998E-003
        8305   29.622184306000005        5.3215117305999999E-003
        8306   29.625751095200002        5.3218684095199999E-003
        8307   29.629317884400002        5.3222250884400000E-003
        8308   29.632884673600003        5.3225817673600000E-003
        8309   29.636451462800004        5.3229384462800001E-003
        8310   29.640018252000004        5.3232951252000001E-003
        8311   29.643585041200005        5.3236518041200002E-003
        8312   29.647151830400002        5.3240084830400002E-003
        8313   29.650718619600003        5.3243651619600003E-003
        8314   29.654285408800003        5.3247218408800003E-003
        8315   29.657852198000004        5.3250785198000004E-003
        8316   29.661418987200005        5.3254351987200004E-003
        8317   29.664985776400002        5.3257918776400005E-003
        8318   29.668552565600002        5.3261485565600005E-003
        8319   29.672119354800003        5.3265052354800006E-003
        8320   29.675686144000004        5.3268619144000006E-003
        8321   29.679252933200004        5.3272185933200007E-003
        8322   29.682819722400005        5.3275752722400007E-003
        8323   29.686386511600002        5.3279319511600007E-003
        8324   29.689953300800003        5.3282886300800008E-003
        8325   29.693520090000003        5.3286453090000008E-003
        8326   29.697086879200004        5.3290019879200009E-003
        8327   29.700653668400005        5.3293586668400009E-003
        8328   29.704220457600002        5.3297153457600001E-003
        8329   29.707787246800002        5.3300720246800002E-003
        8330   29.711354036000003        5.3304287036000002E-003
        8331   29.714920825200004        5.3307853825200003E-003
        8332   29.718487614400004        5.3311420614400003E-003
        8333   29.722054403600005        5.3314987403600004E-003
        8334   29.725621192800002        5.3318554192799995E-003
        8335   29.729187982000003        5.3322120982000005E-003
        8336   29.732754771200003        5.3325687771200005E-003
        8337   29.736321560400004        5.3329254560400005E-003
        8338   29.739888349600005        5.3332821349600006E-003
        8339   29.743455138800002        5.3336388138799998E-003
        8340   29.747021928000002        5.3339954927999998E-003
        8341   29.750588717200003        5.3343521717199999E-003
        8342   29.754155506400004        5.3347088506399999E-003
        8343   29.757722295600004        5.3350655295600000E-003
        8344   29.761289084800005        5.3354222084800000E-003
        8345   29.764855874000002        5.3357788874000001E-003
        8346   29.768422663200003        5.3361355663200001E-003
        8347   29.771989452400003        5.3364922452400002E-003
        8348   29.775556241600004        5.3368489241600002E-003
        8349   29.779123030800005        5.3372056030800002E-003
        8350   29.782689820000002        5.3375622820000003E-003
        8351   29.786256609200002        5.3379189609200003E-003
        8352   29.789823398400003        5.3382756398400004E-003
        8353   29.793390187600004        5.3386323187600004E-003
        8354   29.796956976800004        5.3389889976800005E-003
        8355   29.800523766000005        5.3393456766000005E-003
        8356   29.804090555200002        5.3397023555200006E-003
        8357   29.807657344400003        5.3400590344400006E-003
        8358   29.811224133600003        5.3404157133600007E-003
        8359   29.814790922800004        5.3407723922800007E-003
        8360   29.818357712000005        5.3411290712000008E-003
        8361   29.821924501200002        5.3414857501200000E-003
        8362   29.825491290400002        5.3418424290400000E-003
        8363   29.829058079600003        5.3421991079600000E-003
